,Unnamed: 0,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_sizes,ride_date
4316,4316,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),350,8th St at Brannan St,4759,2,1987,Male,26.0,2018-10-30
4317,4317,15 minutes,3,Powell St BART Station (Market St at 4th St),364,China Basin St at 3rd St,1905,3,1988,Female,26.0,2019-04-04
4318,4318,7 minutes,81,Berry St at 4th St,47,4th St at Harrison St,1684,2,1986,Male,26.0,2019-01-29
4319,4319,11 minutes,16,Steuart St at Market St,91,Berry St at King St,1591,2,1989,Male,26.0,2019-04-06
4320,4320,14 minutes,21,Montgomery St BART Station (Market St at 2nd St),364,China Basin St at 3rd St,1308,2,1989,Male,26.0,2019-01-05
4321,4321,11 minutes,22,Howard St at Beale St,81,Berry St at 4th St,5282,3,1976,Male,27.0,2022-03-14
4322,4322,12 minutes,5,Powell St BART Station (Market St at 5th St),364,China Basin St at 3rd St,1851,1,1977,Male,29.0,2019-02-21
4323,4323,12 minutes,21,Montgomery St BART Station (Market St at 2nd St),24,Spear St at Folsom St,5353,2,1987,Male,27.0,2017-03-31
4324,4324,20 minutes,16,Steuart St at Market St,109,17th St at Valencia St,4933,2,1987,Female,27.0,2017-06-13
4325,4325,15 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),323,Broadway at Kearny,5202,1,1972,Male,26.0,2018-09-06
4326,4326,15 minutes,30,San Francisco Caltrain (Townsend St at 4th St),371,Lombard St at Columbus Ave,5006,3,1992,Male,27.0,2018-08-18
4327,4327,5 minutes,3,Powell St BART Station (Market St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),1615,1,1977,Male,27.0,2017-10-27
4328,4328,24 minutes,21,Montgomery St BART Station (Market St at 2nd St),147,29th St at Tiffany Ave,4450,1,1992,Male,26.0,2017-05-31
4329,4329,10 minutes,3,Powell St BART Station (Market St at 4th St),78,Folsom St at 9th St,2614,3,1975,Male,27.0,2018-07-30
4330,4330,21 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),126,Esprit Park,4426,3,1986,Female,27.0,2018-06-01
4331,4331,9 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,2644,2,1987,Female,26.0,2018-08-30
4332,4332,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),89,Division St at Potrero Ave,1650,1,1978,Male,27.0,2018-12-24
4333,4333,4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),50,2nd St at Townsend St,2039,3,1965,Male,27.0,2017-06-14
4334,4334,4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),49,S Park St at 3rd St,1301,3,1977,Male,26.0,2017-08-23
4335,4335,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,4382,2,1996,Male,27.0,2022-03-14
4336,4336,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5477,2,1985,Male,26.0,2019-06-21
4337,4337,18 minutes,22,Howard St at Beale St,112,Harrison St at 17th St,2366,2,1989,Female,26.0,2018-04-16
4338,4338,8 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),3128,2,1981,Male,26.0,2022-03-14
4339,4339,11 minutes,16,Steuart St at Market St,364,China Basin St at 3rd St,5484,2,1990,Female,26.0,2019-04-26
4340,4340,9 minutes,81,Berry St at 4th St,21,Montgomery St BART Station (Market St at 2nd St),4533,2,1991,Male,26.0,2018-09-23
4341,4341,7 minutes,5,Powell St BART Station (Market St at 5th St),5,Powell St BART Station (Market St at 5th St),5298,1,1976,Male,29.0,2022-03-14
4342,4342,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5,Powell St BART Station (Market St at 5th St),4655,1,1990,Male,27.0,2019-07-08
4343,4343,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),5299,2,1990,Male,26.0,2018-12-09
4344,4344,5 minutes,5,Powell St BART Station (Market St at 5th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),1514,2,1988,Female,27.0,2022-03-14
4345,4345,7 minutes,81,Berry St at 4th St,22,Howard St at Beale St,3048,1,1969,Female,27.0,2022-03-14
4346,4346,14 minutes,21,Montgomery St BART Station (Market St at 2nd St),116,Mississippi St at 17th St,5319,3,1987,Female,26.0,2018-05-27
4347,4347,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),25,Howard St at 2nd St,4965,1,1991,Male,26.0,2019-02-16
4348,4348,4 minutes,81,Berry St at 4th St,93,4th St at Mission Bay Blvd S,218,2,1994,Male,27.0,2019-02-27
4349,4349,12 minutes,22,Howard St at Beale St,116,Mississippi St at 17th St,5283,2,1966,Male,27.0,2019-12-12
4350,4350,12 minutes,21,Montgomery St BART Station (Market St at 2nd St),93,4th St at Mission Bay Blvd S,5410,2,1989,Female,29.0,2017-11-27
4351,4351,28 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,4609,2,1985,Male,27.0,2022-03-14
4352,4352,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),9,Broadway at Battery St,45,1,1993,Male,26.0,2017-06-17
4353,4353,5 minutes,3,Powell St BART Station (Market St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),987,2,1991,Male,26.0,2017-08-29
4354,4354,3 minutes,81,Berry St at 4th St,91,Berry St at King St,2197,1,1993,Male,26.0,2018-04-20
4355,4355,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),80,Townsend St at 5th St,5345,2,1992,Male,26.0,2019-11-14
4356,4356,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),3,Powell St BART Station (Market St at 4th St),4395,3,1976,Other,26.0,2017-11-06
4357,4357,7 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5495,2,1984,Female,26.0,2018-03-23
4358,4358,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),112,Harrison St at 17th St,5227,2,1990,Female,29.0,2018-05-21
4359,4359,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),25,Howard St at 2nd St,5400,3,1967,Male,26.0,2018-10-07
4360,4360,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),66,3rd St at Townsend St,4458,1,1996,Male,26.0,2022-03-14
4361,4361,4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),343,Bryant St at 2nd St,4836,3,1982,Female,26.0,2018-02-03
4362,4362,13 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),3328,2,1989,Male,27.0,2018-07-14
4363,4363,15 minutes,5,Powell St BART Station (Market St at 5th St),121,Mission Playground,1390,2,1986,Male,26.0,2017-04-13
4364,4364,11 minutes,3,Powell St BART Station (Market St at 4th St),28,The Embarcadero at Bryant St,3462,1,1992,Male,29.0,2019-07-10
4365,4365,17 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),172,1,1995,Male,27.0,2019-07-24
4366,4366,4 minutes,81,Berry St at 4th St,93,4th St at Mission Bay Blvd S,335,2,1988,Male,26.0,2017-06-14
4367,4367,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),27,Beale St at Harrison St,4383,2,1992,Male,29.0,2019-01-01
4368,4368,21 minutes,81,Berry St at 4th St,365,Turk St at Fillmore St,4586,1,1988,Male,27.0,2022-03-14
4369,4369,13 minutes,16,Steuart St at Market St,89,Division St at Potrero Ave,4408,3,1989,Male,27.0,2022-03-14
4370,4370,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),126,Esprit Park,4337,2,1986,Female,26.0,2017-08-18
4371,4371,24 minutes,81,Berry St at 4th St,70,Central Ave at Fell St,5235,1,1988,Male,27.0,2019-10-06
4372,4372,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),15,San Francisco Ferry Building (Harry Bridges Plaza),3662,1,1982,Other,26.0,2019-01-10
4373,4373,2 minutes,16,Steuart St at Market St,20,Mechanics Monument Plaza (Market St at Bush St),5028,1,1986,Male,26.0,2017-02-08
4374,4374,9 minutes,3,Powell St BART Station (Market St at 4th St),25,Howard St at 2nd St,5034,2,1984,Male,26.0,2018-10-19
4375,4375,19 minutes,16,Steuart St at Market St,31,Raymond Kimbell Playground,5575,3,1979,Male,29.0,2018-06-16
4376,4376,24 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),123,Folsom St at 19th St,4656,2,1982,Female,26.0,2019-08-08
4377,4377,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),22,Howard St at Beale St,5282,2,1994,Male,27.0,2018-11-02
4378,4378,56 minutes,21,Montgomery St BART Station (Market St at 2nd St),92,Mission Bay Kids Park,3551,2,1981,Male,26.0,2017-07-08
4379,4379,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,5495,2,1994,Female,26.0,2017-12-08
4380,4380,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5409,1,1979,Male,27.0,2018-10-26
4381,4381,11 minutes,81,Berry St at 4th St,21,Montgomery St BART Station (Market St at 2nd St),5477,1,1986,Male,26.0,2017-11-01
4382,4382,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,4756,2,1999,Male,26.0,2019-04-06
4383,4383,15 minutes,22,Howard St at Beale St,93,4th St at Mission Bay Blvd S,1603,2,1987,Male,26.0,2017-12-19
4384,4384,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),15,San Francisco Ferry Building (Harry Bridges Plaza),2810,2,1985,Male,27.0,2022-03-14
4385,4385,15 minutes,21,Montgomery St BART Station (Market St at 2nd St),74,Laguna St at Hayes St,3303,1,1989,Male,26.0,2018-09-03
4386,4386,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),58,Market St at 10th St,5463,1,1979,Male,26.0,2019-04-05
4387,4387,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),5454,1,1987,Male,27.0,2019-03-07
4388,4388,18 minutes,5,Powell St BART Station (Market St at 5th St),70,Central Ave at Fell St,4967,1,1992,Female,29.0,2017-04-25
4389,4389,8 minutes,81,Berry St at 4th St,126,Esprit Park,1213,2,1979,Female,27.0,2022-03-14
4390,4390,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),97,14th St at Mission St,5398,2,1990,Female,26.0,2022-03-14
4391,4391,1 minutes,22,Howard St at Beale St,22,Howard St at Beale St,3128,3,1966,Male,26.0,2019-05-24
4392,4392,8 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),1552,2,1987,Male,26.0,2019-05-18
4393,4393,3 minutes,3,Powell St BART Station (Market St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),5410,2,1993,Male,29.0,2017-05-12
4394,4394,11 minutes,81,Berry St at 4th St,22,Howard St at Beale St,1602,1,1983,Male,26.0,2018-09-01
4395,4395,19 minutes,22,Howard St at Beale St,106,Sanchez St at 17th St,5284,2,1995,Male,26.0,2022-03-14
4396,4396,14 minutes,21,Montgomery St BART Station (Market St at 2nd St),22,Howard St at Beale St,5283,2,1980,Male,27.0,2019-05-04
4397,4397,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,5004,2,1969,Male,27.0,2019-01-30
4398,4398,13 minutes,81,Berry St at 4th St,114,Rhode Island St at 17th St,3675,3,1987,Male,29.0,2022-03-14
4399,4399,9 minutes,16,Steuart St at Market St,364,China Basin St at 3rd St,5529,3,1987,Male,26.0,2022-03-14
4400,4400,12 minutes,16,Steuart St at Market St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),3491,2,1972,Male,27.0,2017-11-01
4401,4401,10 minutes,3,Powell St BART Station (Market St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5279,3,1982,Female,26.0,2018-06-09
4402,4402,7 minutes,22,Howard St at Beale St,349,Howard St at Mary St,184,1,1994,Male,29.0,2022-03-14
4403,4403,16 minutes,30,San Francisco Caltrain (Townsend St at 4th St),134,Valencia St at 24th St,4973,3,1995,Male,26.0,2019-07-11
4404,4404,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4372,2,1982,Male,26.0,2017-07-25
4405,4405,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),37,2nd St at Folsom St,5521,2,1986,Female,27.0,2020-01-29
4406,4406,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),1450,2,1989,Male,26.0,2017-07-16
4407,4407,10 minutes,5,Powell St BART Station (Market St at 5th St),75,Market St at Franklin St,4877,2,1983,Male,26.0,2022-03-14
4408,4408,5 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,4626,2,1982,Male,27.0,2017-11-21
4409,4409,19 minutes,21,Montgomery St BART Station (Market St at 2nd St),72,Page St at Scott St,4976,3,1995,Male,26.0,2017-10-20
4410,4410,2 minutes,81,Berry St at 4th St,92,Mission Bay Kids Park,5200,1,1988,Male,26.0,2017-10-12
4411,4411,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),27,Beale St at Harrison St,5550,3,1942,Male,27.0,2022-03-14
4412,4412,9 minutes,5,Powell St BART Station (Market St at 5th St),76,McCoppin St at Valencia St,5011,2,1986,Male,26.0,2018-04-28
4413,4413,9 minutes,5,Powell St BART Station (Market St at 5th St),76,McCoppin St at Valencia St,5526,2,1987,Female,27.0,2022-03-14
4414,4414,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5421,2,1992,Male,26.0,2018-03-23
4415,4415,11 minutes,16,Steuart St at Market St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4981,3,1970,Male,26.0,2022-03-14
4416,4416,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),364,China Basin St at 3rd St,5182,1,1970,Female,27.0,2022-03-14
4417,4417,8 minutes,5,Powell St BART Station (Market St at 5th St),86,Market St at Dolores St,5057,3,1987,Male,27.0,2022-03-14
4418,4418,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),1842,3,1985,Male,26.0,2019-08-18
4419,4419,12 minutes,81,Berry St at 4th St,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),1019,3,1978,Male,26.0,2019-09-20
4420,4420,13 minutes,22,Howard St at Beale St,115,Jackson Playground,5140,2,1974,Male,29.0,2018-08-01
4421,4421,18 minutes,30,San Francisco Caltrain (Townsend St at 4th St),285,Webster St at O'Farrell St,5343,2,1992,Female,26.0,2022-03-14
4422,4422,18 minutes,22,Howard St at Beale St,75,Market St at Franklin St,2899,2,1966,Male,26.0,2022-03-14
4423,4423,13 minutes,81,Berry St at 4th St,323,Broadway at Kearny,4964,1,1994,Male,29.0,2022-03-14
4424,4424,2 minutes,22,Howard St at Beale St,27,Beale St at Harrison St,1070,2,1995,Female,29.0,2019-10-08
4425,4425,13 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,1619,1,1998,Female,26.0,2017-01-05
4426,4426,16 minutes,81,Berry St at 4th St,81,Berry St at 4th St,5477,3,1993,Male,26.0,2020-01-24
4427,4427,11 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5312,1,1974,Male,26.0,2022-03-14
4428,4428,15 minutes,30,San Francisco Caltrain (Townsend St at 4th St),74,Laguna St at Hayes St,4837,2,1994,Male,26.0,2019-09-29
4429,4429,1 minutes,22,Howard St at Beale St,27,Beale St at Harrison St,2374,2,1988,Male,27.0,2018-01-27
4430,4430,17 minutes,3,Powell St BART Station (Market St at 4th St),78,Folsom St at 9th St,4751,2,1965,Male,26.0,2017-01-17
4431,4431,14 minutes,81,Berry St at 4th St,56,Koshland Park,5436,3,1996,Female,26.0,2017-11-04
4432,4432,5 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,4533,2,1987,Female,26.0,2017-03-31
4433,4433,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),4450,2,1988,Male,26.0,2017-12-16
4434,4434,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),96,Dolores St at 15th St,5237,2,1992,Female,26.0,2017-11-20
4435,4435,7 minutes,3,Powell St BART Station (Market St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),3226,2,1965,Male,27.0,2019-10-13
4436,4436,22 minutes,5,Powell St BART Station (Market St at 5th St),42,San Francisco City Hall (Polk St at Grove St),5133,2,1993,Male,26.0,2018-07-11
4437,4437,10 minutes,81,Berry St at 4th St,5,Powell St BART Station (Market St at 5th St),5485,2,1996,Female,26.0,2022-03-14
4438,4438,10 minutes,81,Berry St at 4th St,27,Beale St at Harrison St,5238,1,1990,Male,27.0,2019-12-24
4439,4439,8 minutes,81,Berry St at 4th St,21,Montgomery St BART Station (Market St at 2nd St),5421,2,1987,Male,26.0,2019-02-18
4440,4440,11 minutes,16,Steuart St at Market St,93,4th St at Mission Bay Blvd S,5314,2,1988,Male,26.0,2022-03-14
4441,4441,7 minutes,22,Howard St at Beale St,64,5th St at Brannan St,5261,2,1989,Male,27.0,2019-06-25
4442,4442,19 minutes,16,Steuart St at Market St,81,Berry St at 4th St,335,3,1985,Female,26.0,2022-03-14
4443,4443,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4644,3,1989,Male,27.0,2017-01-29
4444,4444,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),2740,2,1978,Male,27.0,2018-07-18
4445,4445,7 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4445,2,1974,Female,26.0,2022-03-14
4446,4446,8 minutes,22,Howard St at Beale St,60,8th St at Ringold St,5290,3,1982,Male,26.0,2022-03-14
4447,4447,11 minutes,81,Berry St at 4th St,3,Powell St BART Station (Market St at 4th St),5034,2,1987,Female,26.0,2017-01-31
4448,4448,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),321,5th St at Folsom,48,1,1994,Male,27.0,2018-01-29
4449,4449,8 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4426,3,1978,Male,27.0,2017-12-18
4450,4450,8 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4972,2,1993,Male,27.0,2022-03-14
4451,4451,8 minutes,3,Powell St BART Station (Market St at 4th St),11,Davis St at Jackson St,3619,2,1958,Male,29.0,2017-04-14
4452,4452,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),41,Golden Gate Ave at Polk St,4736,2,1975,Male,29.0,2020-01-22
4453,4453,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),104,4th St at 16th St,4978,2,1983,Male,26.0,2019-10-27
4454,4454,19 minutes,16,Steuart St at Market St,72,Page St at Scott St,5173,3,1989,Male,29.0,2022-03-14
4455,4455,10 minutes,81,Berry St at 4th St,19,Post St at Kearny St,5479,1,1992,Male,27.0,2018-02-05
4456,4456,12 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4417,3,1976,Male,29.0,2017-05-20
4457,4457,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5025,2,1988,Female,26.0,2019-12-15
4458,4458,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),324,Union Square (Powell St at Post St),4651,2,1972,Male,26.0,2020-01-25
4459,4459,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),36,Folsom St at 3rd St,4813,2,1971,Male,27.0,2017-03-30
4460,4460,9 minutes,5,Powell St BART Station (Market St at 5th St),350,8th St at Brannan St,5020,3,1984,Male,26.0,2022-03-14
4461,4461,8 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4382,1,1985,Female,27.0,2019-12-12
